TENANT_CD,ACCOUNT_KEY,BASE_CURR_AMOUNT,BASE_CURR_CD,BENE_CURR_CD,EXECUTION_LOCAL_DATE_TIME,OPP_COUNTRY_CD,ORIG_CURR_CD,ORIGINATOR_NAME,TRANSACTION_TYPE_DESC
2000000.0,t2_12_493_94227200,,USD,missing,03-NOV-12 09.10.00.000000000 PM,missing,CAD,Delilah Maine,Outgoing high risk fund transfers
2000000.0,t2_15_607_13686870,,USD,missing,13-DEC-12 12.00.00.000000000 AM,missing,missing,originator name,Outgoing high risk fund transfers
2000000.0,t2_11_465_86282295,,USD,missing,27-NOV-12 12.00.00.000000000 AM,missing,EUR,Lindsay Welch,Online outgoing low risk fund transfers (internet)
2000000.0,t2_14_467_21258823,,USD,missing,24-OCT-12 12.39.17.000000000 PM,missing,MXN,Spenser Aaron,Incoming high risk fund transfers
2000000.0,t2_31_2974_48987914,,USD,missing,18-DEC-12 12.00.00.000000000 AM,missing,missing,Madallyn Hartzog,Incoming high risk fund transfers
2000000.0,t2_14_467_21258823,,USD,missing,23-DEC-12 05.31.31.000000000 PM,missing,EUR,Arnold Springer,Online incoming high risk fund transfers (internet)
2000000.0,t2_13_649_57852517,,USD,missing,30-OCT-12 08.04.30.000000000 PM,missing,CHF,Cornelius Hammer,Online incoming low risk fund transfers (internet)
2000000.0,t2_10_647_28497406,,USD,missing,13-DEC-12 02.34.11.000000000 AM,missing,EUR,Colleen Fischer,Incoming low risk fund transfers
2000000.0,t2_10_647_28497406,,USD,missing,21-NOV-12 11.30.27.000000000 PM,missing,CAD,Saville Hanrahan,Online outgoing low risk fund transfers (internet)
2000000.0,t2_14_155_85636127,,USD,missing,15-NOV-12 06.26.40.000000000 PM,missing,CAD,Alexis Haole,Online incoming low risk fund transfers (internet)
2000000.0,t2_14_155_85636127,,USD,missing,04-NOV-12 08.35.13.000000000 AM,missing,CAD,Sonja Webber,Outgoing high risk fund transfers
2000000.0,t2_12_739_38653646,,USD,missing,29-OCT-12 02.33.54.000000000 PM,missing,EUR,Blenda Snodgrass,Online incoming low risk fund transfers (internet)
2000000.0,t2_12_739_38653646,,USD,missing,09-NOV-12 10.56.15.000000000 PM,missing,CAD,Decima Baldwin,Online incoming low risk fund transfers (internet)
2000000.0,t2_11_683_98936782,,USD,missing,03-DEC-12 12.00.00.000000000 AM,missing,EUR,Bailey Kitchens,Loan funding by online high risk fund transfer (internet)
2000000.0,t2_11_683_98936782,,USD,missing,23-DEC-12 12.00.00.000000000 AM,missing,EUR,Bailey Kitchens,Loan funding by online low risk fund transfer (internet)
2000000.0,t2_12_493_94227200,,USD,missing,14-NOV-12 02.14.52.000000000 PM,missing,USD,Rae Gable,Online incoming high risk fund transfers (internet)
2000000.0,t2_13_742_79646908,,USD,missing,27-DEC-12 12.00.00.000000000 AM,missing,USD,Zylina Wensel,Outgoing low risk fund transfers
2000000.0,t2_13_742_79646908,,USD,missing,28-DEC-12 12.00.00.000000000 AM,missing,USD,Cornelius Chinn,Outgoing high risk fund transfers
2000000.0,t2_12_955_15540742,,USD,missing,05-NOV-12 03.41.20.000000000 AM,missing,CHF,Ashley Rogers,Online incoming low risk fund transfers (internet)
2000000.0,t2_21_1463_15563612,,USD,missing,16-NOV-12 09.55.00.000000000 PM,missing,CHF,Marylou Barren,Outgoing low risk fund transfers
2000000.0,t2_31_2463_15563612,,USD,missing,16-DEC-12 08.39.00.000000000 AM,missing,CAD,Thomas Ritch,Outgoing low risk fund transfers
2000000.0,t2_31_2974_48987914,,USD,missing,19-DEC-12 12.00.00.000000000 AM,missing,EUR,Minna Raymond,Incoming high risk fund transfers
2000000.0,t2_31_2974_48987914,,USD,missing,20-DEC-12 12.00.00.000000000 AM,missing,EUR,Bailey Kitchens,Online incoming high risk fund transfers (internet)
2000000.0,t2_14_346_29617579,,USD,missing,25-OCT-12 07.31.30.000000000 AM,missing,USD,Adele Albert,Incoming high risk fund transfers
2000000.0,t2_14_346_29617579,,USD,missing,21-OCT-12 05.37.55.000000000 PM,missing,CAD,Waring Stanleystalin,Online outgoing high risk fund transfers (internet)
2000000.0,t2_13_649_57852517,,USD,missing,28-NOV-12 12.03.42.000000000 PM,missing,CHF,Jay Sizemore,Online incoming low risk fund transfers (internet)
2000000.0,t2_12_739_38653646,,USD,missing,15-OCT-12 08.49.43.000000000 PM,missing,CAD,Keary Minsky,Outgoing low risk fund transfers
2000000.0,t2_12_955_15540742,,USD,missing,28-OCT-12 05.54.28.000000000 AM,missing,CAD,Radley Lazar,Outgoing low risk fund transfers
2000000.0,t2_32_511_80326642,,USD,missing,22-DEC-12 12.00.00.000000000 AM,missing,EUR,Martin Handsome,Outgoing high risk fund transfers
2000000.0,t2_393,714022.0,USD,missing,03-JUL-12 09.48.34.000000000 AM,missing,USD,Branch of Bank Of England,Send - Money Order - Outgoing
2000000.0,t2_381,181992.0,USD,missing,03-JUL-12 12.47.39.000000000 AM,missing,EUR,Branch of Bank Of US,Receive - Online - Outgoing
2000000.0,t2_393,714022.0,USD,missing,03-JUL-12 09.48.34.000000000 AM,missing,USD,Branch of Bank Of England,Send - Cash Payout Services - Outgoing
2000000.0,t2_381,466112.0,USD,missing,05-JUL-12 05.24.54.000000000 AM,missing,JPY,Branch of Bank of Martin Luther King,Receive - Money Transfer - Outgoing
2000000.0,t2_381,466112.0,USD,missing,05-JUL-12 05.24.54.000000000 AM,missing,JPY,Branch of Bank of Martin Luther King,Receive - Cash Payout Services - Outgoing
2000000.0,t2_124,879349.0,USD,missing,07-JUL-12 04.38.20.000000000 AM,missing,USD,Branch of Bank of France,Send - Cash Payout Services - Outgoing
2000000.0,t2_947,730557.0,USD,missing,09-JUL-12 05.50.35.000000000 AM,missing,EUR,Branch of Bank Of England,Receive - Online - Outgoing
2000000.0,t2_447,200156.0,USD,missing,10-JUL-12 04.38.57.000000000 AM,missing,EUR,Branch of Bank Of US,Receive - Bill Payment - Outgoing
2000000.0,UDM_Branch_t2_10_ARG,709245.0,USD,missing,12-JUL-12 11.17.32.000000000 AM,missing,MXN,Branch of BANK OF CHARLOTTE,Receive - Money Transfer - Outgoing
2000000.0,t2_527,389572.0,USD,missing,14-JUL-12 11.59.36.000000000 AM,missing,JPY,Branch of Bank Of England,Receive - Money Transfer - Outgoing
2000000.0,t2_527,389572.0,USD,missing,14-JUL-12 11.59.36.000000000 AM,missing,JPY,Branch of Bank Of England,Receive - Prepaid Cards - Outgoing
2000000.0,UDM_Branch_t2_10_ARG,212422.0,USD,missing,16-JUL-12 06.26.52.000000000 AM,missing,EUR,Branch of BANK OF CHARLOTTE,Receive - Prepaid Cards - Outgoing
2000000.0,t2_457,135283.0,USD,missing,16-JUL-12 04.58.46.000000000 AM,missing,JPY,Branch of Bank of France,Receive - Money Transfer - Outgoing
2000000.0,UDM_Branch_t2_110_MEX,932318.0,USD,missing,22-JUL-12 01.32.29.000000000 AM,missing,EUR,Branch of Bank of France,Receive - Cash Payout Services - Outgoing
2000000.0,t2_529,79571.0,USD,missing,25-JUL-12 08.27.09.000000000 AM,missing,EUR,Branch of Bank Of England,Receive - Money Transfer - Outgoing
2000000.0,UDM_Branch_t2_111_CZE,663387.0,USD,missing,29-JUL-12 07.06.22.000000000 PM,missing,USD,Branch of Bank Of US,Send - Online - Outgoing
2000000.0,UDM_Branch_t2_111_CZE,663387.0,USD,missing,29-JUL-12 07.06.22.000000000 PM,missing,USD,Branch of Bank Of US,Send - Money Transfer - Outgoing
2000000.0,t2_962,478244.0,USD,missing,30-JUL-12 01.34.27.000000000 AM,missing,USD,Branch of BANK OF CHARLOTTE,Send - Cash Payout Services - Outgoing
2000000.0,t2_365,430382.0,USD,missing,30-JUL-12 11.25.16.000000000 PM,missing,JPY,Branch of Bank of Martin Luther King,Receive - Money Transfer - Outgoing
2000000.0,t2_849,292542.0,USD,missing,06-AUG-12 05.04.18.000000000 PM,missing,EUR,Branch of Bank of alabama,Receive - Money Transfer - Outgoing
2000000.0,t2_124,599510.0,USD,missing,09-AUG-12 06.58.40.000000000 AM,missing,EUR,Branch of Bank of France,Receive - Bill Payment - Outgoing
2000000.0,t2_350,921376.0,USD,missing,12-AUG-12 01.51.11.000000000 PM,missing,USD,Branch of BANK OF CHARLOTTE,Send - Bill Payment - Outgoing
2000000.0,t2_611,691674.0,USD,missing,16-AUG-12 06.51.40.000000000 AM,missing,EUR,Branch of Bank Of England,Receive - Money Transfer - Outgoing
2000000.0,t2_527,629775.0,USD,missing,17-AUG-12 12.09.28.000000000 AM,missing,MXN,Branch of Bank of NEW YORK,Receive - Money Transfer - Outgoing
2000000.0,t2_187,693645.0,USD,missing,28-AUG-12 01.00.26.000000000 PM,missing,JPY,Branch of Bank of Martin Luther King,Receive - Money Transfer - Outgoing
2000000.0,t2_962,650329.0,USD,missing,30-AUG-12 03.24.48.000000000 PM,missing,EUR,Branch of Bank Of US,Receive - Bill Payment - Outgoing
2000000.0,t2_870,407997.0,USD,missing,02-SEP-12 10.02.04.000000000 PM,missing,EUR,Branch of Bank of NEW YORK,Receive - Express Payment - Outgoing
2000000.0,t2_616,264970.0,USD,missing,02-SEP-12 04.53.42.000000000 AM,missing,JPY,Branch of Bank Of US,Receive - Money Transfer - Outgoing
2000000.0,UDM_Branch_t2_15_BEN,216062.0,USD,missing,03-SEP-12 09.23.37.000000000 AM,missing,JPY,Branch of Bank of Martin Luther King,Receive - Money Transfer - Outgoing
2000000.0,t2_446,478792.0,USD,missing,06-SEP-12 10.57.36.000000000 AM,missing,EUR,Branch of Bank of NEW YORK,Receive - Express Payment - Outgoing
2000000.0,t2_529,754417.0,USD,missing,07-SEP-12 02.19.18.000000000 PM,missing,USD,Branch of Bank of alabama,Send - Cash Payout Services - Outgoing
2000000.0,t2_529,754417.0,USD,missing,07-SEP-12 02.19.18.000000000 PM,missing,USD,Branch of Bank of alabama,Send - Utility Bill Payment - Outgoing
2000000.0,t2_339,260569.0,USD,missing,08-SEP-12 07.09.41.000000000 AM,missing,USD,Branch of USA Electric Corp.,Send - Online - Outgoing
2000000.0,t2_335,890883.0,USD,missing,08-SEP-12 06.34.43.000000000 AM,missing,MXN,Branch of Bank of France,Receive - Money Transfer - Outgoing
2000000.0,t2_339,260569.0,USD,missing,08-SEP-12 07.09.41.000000000 AM,missing,USD,Branch of USA Electric Corp.,Send - Money Transfer - Outgoing
2000000.0,t2_962,771412.0,USD,missing,18-SEP-12 09.00.31.000000000 PM,missing,JPY,Branch of Bank Of US,Receive - Money Transfer - Outgoing
2000000.0,t2_622,623051.0,USD,missing,19-SEP-12 10.25.49.000000000 AM,missing,EUR,Branch of Bank of France,Receive - Bill Payment - Outgoing
2000000.0,t2_446,41235.0,USD,missing,20-SEP-12 03.05.20.000000000 AM,missing,MXN,Branch of Bank of alabama,Receive - Money Transfer - Outgoing
2000000.0,t2_870,203686.0,USD,missing,21-SEP-12 07.38.01.000000000 PM,missing,MXN,Branch of Bank of alabama,Receive - Money Transfer - Outgoing
2000000.0,t2_446,655470.0,USD,missing,29-SEP-12 10.01.31.000000000 AM,missing,EUR,Branch of USA Electric Corp.,Receive - Online - Outgoing
2000000.0,t2_808,855332.0,USD,missing,02-OCT-12 06.45.36.000000000 PM,missing,USD,Branch of Bank of NEW YORK,Send - Online - Outgoing
2000000.0,t2_808,855332.0,USD,missing,02-OCT-12 06.45.36.000000000 PM,missing,USD,Branch of Bank of NEW YORK,Send - Prepaid Cards - Outgoing
2000000.0,t2_500,874623.0,USD,missing,04-OCT-12 12.25.58.000000000 AM,missing,EUR,Branch of Bank Of England,Receive - Bill Payment - Outgoing
2000000.0,t2_339,499815.0,USD,missing,08-OCT-12 02.22.41.000000000 AM,missing,EUR,Branch of Bank of France,Receive - Cash Payout Services - Outgoing
2000000.0,t2_381,649651.0,USD,missing,08-OCT-12 02.55.57.000000000 AM,missing,MXN,Branch of Bank of NEW YORK,Receive - Money Transfer - Outgoing
2000000.0,t2_962,841781.0,USD,missing,12-OCT-12 10.54.17.000000000 PM,missing,MXN,Branch of USA Electric Corp.,Receive - Money Transfer - Outgoing
2000000.0,t2_217,647291.0,USD,missing,20-OCT-12 06.43.06.000000000 PM,missing,EUR,Branch of Bank of NEW YORK,Receive - Utility Bill Payment - Outgoing
2000000.0,t2_808,197228.0,USD,missing,27-OCT-12 03.43.05.000000000 AM,missing,JPY,Branch of Bank Of England,Receive - Money Transfer - Outgoing
2000000.0,t2_808,307362.0,USD,missing,30-OCT-12 10.47.28.000000000 PM,missing,EUR,Branch of USA Electric Corp.,Receive - Money Transfer - Outgoing
2000000.0,t2_187,787590.0,USD,missing,31-OCT-12 01.15.37.000000000 PM,missing,USD,Branch of Bank of Martin Luther King,Send - Cash Payout Services - Outgoing
2000000.0,t2_124,680876.0,USD,missing,31-OCT-12 03.10.11.000000000 PM,missing,MXN,Branch of Bank of France,Receive - Money Transfer - Outgoing
2000000.0,UDM_Branch_t2_111_BOT,273666.0,USD,missing,04-NOV-12 04.43.48.000000000 AM,missing,USD,Branch of Bank Of US,Send - Express Payment - Outgoing
2000000.0,t2_350,461367.0,USD,missing,06-NOV-12 04.29.12.000000000 PM,missing,JPY,Branch of Bank Of US,Receive - Money Transfer - Outgoing
2000000.0,t2_335,541317.0,USD,missing,08-NOV-12 11.00.27.000000000 AM,missing,USD,Branch of Bank of alabama,Send - Cash Payout Services - Outgoing
2000000.0,t2_223,440079.0,USD,missing,12-NOV-12 09.52.12.000000000 AM,missing,MXN,Branch of Bank Of US,Receive - Money Transfer - Outgoing
2000000.0,t2_221,950685.0,USD,missing,14-NOV-12 04.31.20.000000000 PM,missing,MXN,Branch of Bank of France,Receive - Money Transfer - Outgoing
2000000.0,t2_446,102751.0,USD,missing,17-NOV-12 03.29.26.000000000 AM,missing,USD,Branch of USA Electric Corp.,Send - Online - Outgoing
2000000.0,t2_446,102751.0,USD,missing,17-NOV-12 03.29.26.000000000 AM,missing,USD,Branch of USA Electric Corp.,Send - Money Order - Outgoing
2000000.0,t2_446,196278.0,USD,missing,18-NOV-12 07.01.09.000000000 AM,missing,JPY,Branch of Bank of NEW YORK,Receive - Money Transfer - Outgoing
2000000.0,t2_446,196278.0,USD,missing,18-NOV-12 07.01.09.000000000 AM,missing,JPY,Branch of Bank of NEW YORK,Receive - Online - Outgoing
2000000.0,UDM_Branch_t2_11_USA,998924.0,USD,missing,20-NOV-12 07.04.44.000000000 PM,missing,MXN,Branch of Bank of NEW YORK,Receive - Money Transfer - Outgoing
2000000.0,t2_622,370718.0,USD,missing,21-NOV-12 10.28.27.000000000 PM,missing,MXN,Branch of Bank Of England,Receive - Money Transfer - Outgoing
2000000.0,t2_350,468264.0,USD,missing,25-NOV-12 05.09.20.000000000 AM,missing,MXN,Branch of Bank of Martin Luther King,Receive - Money Transfer - Outgoing
2000000.0,t2_221,899003.0,USD,missing,01-DEC-12 05.17.06.000000000 PM,missing,EUR,Branch of Bank of France,Receive - Express Payment - Outgoing
2000000.0,UDM_Branch_t2_111_FRE,987207.0,USD,missing,02-DEC-12 03.03.21.000000000 AM,missing,MXN,Branch of Bank Of US,Receive - Money Transfer - Outgoing
2000000.0,UDM_Branch_t2_110_SWE,6998.0,USD,missing,25-DEC-12 02.33.15.000000000 PM,missing,EUR,Branch of Bank of France,Send - Money Transfer - Outgoing
2000000.0,UDM_Branch_t2_111_FRE,1000000000.0,USD,missing,25-DEC-12 03.32.44.000000000 PM,missing,USD,Branch of Bank Of US,Send - Money Transfer - Outgoing
2000000.0,UDM_Branch_t2_110_SWE,-6998.0,USD,missing,25-DEC-12 02.33.15.000000000 PM,missing,EUR,Branch of Bank of France,Send - Money Transfer - Outgoing
2000000.0,UDM_Branch_t2_111_FRE,-1000000000.0,USD,missing,25-DEC-12 03.32.44.000000000 PM,missing,USD,Branch of Bank Of US,Send - Money Transfer - Outgoing
2000000.0,t2_527,440683.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,USD,Branch of Bank Of US,Send - Money Order - Outgoing
2000000.0,t2_435,62838.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,JPY,Branch of Bank Of US,Receive - Money Transfer - Outgoing
2000000.0,t2_362,310459.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,JPY,Branch of Bank of NEW YORK,Receive - Money Transfer - Outgoing
2000000.0,t2_264,64163.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,JPY,Branch of Bank of Martin Luther King,Receive - Bill Payment - Incoming
2000000.0,t2_362,310459.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,JPY,Branch of Bank of NEW YORK,Receive - Money Order - Outgoing
2000000.0,t2_187,283455.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,MXN,Branch of Bank of alabama,Receive - Money Transfer - Outgoing
2000000.0,t2_264,64163.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,JPY,Branch of Bank of Martin Luther King,Receive - Money Transfer - Incoming
2000000.0,t2_500,484954.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,MXN,Branch of Bank of France,Receive - Money Transfer - Outgoing
2000000.0,t2_435,62838.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,JPY,Branch of Bank Of US,Receive - Bill Payment - Outgoing
2000000.0,t2_527,700719.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,EUR,Branch of Bank of France,Receive - Cash Payout Services - Outgoing
2000000.0,t2_527,440683.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,USD,Branch of Bank Of US,Send - Online - Outgoing
2000000.0,t2_264,670883.0,USD,missing,13-SEP-12 04.36.08.000000000 PM,missing,JPY,Branch of Bank Of England,Receive - Money Transfer - Incoming
2000000.0,UDM_Branch_t2_12_CAN,1002.0,USD,missing,23-DEC-12 03.41.33.000000000 PM,missing,ERU,Branch of Bank Of England,Receive - Money Transfer - Incoming
2000000.0,UDM_Branch_t2_12_CAN,-1002.0,USD,missing,23-DEC-12 03.41.33.000000000 PM,missing,ERU,Branch of Bank Of England,Receive - Money Transfer - Incoming
2000000.0,UDM_Branch_t2_111_CZE,270.0,USD,missing,28-DEC-12 08.23.55.000000000 AM,missing,CHF,Branch of USA Electric Corp.,Receive - Money Transfer - Incoming
2000000.0,UDM_Branch_t2_110_USA,478100.0,USD,missing,03-OCT-12 05.34.30.000000000 PM,missing,JPY,Branch of USA Electric Corp.,Receive - Money Transfer - Incoming
2000000.0,t2_447,478100.0,USD,missing,03-OCT-12 05.34.30.000000000 PM,missing,JPY,Branch of USA Electric Corp.,Receive - Money Transfer - Outgoing
2000000.0,t2_167,465482.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,EUR,Branch of Bank of alabama,Receive - Money Order - Outgoing
2000000.0,t2_335,26610.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,JPY,Branch of Bank Of England,Receive - Money Transfer - Outgoing
2000000.0,t2_365,312458.0,USD,missing,19-AUG-12 08.28.39.000000000 AM,missing,MXN,Branch of Bank of Martin Luther King,Receive - Money Transfer - Outgoing
2000000.0,t2_849,798677.0,USD,missing,18-JUL-12 01.49.55.000000000 AM,missing,USD,Branch of USA Electric Corp.,Send - Utility Bill Payment - Outgoing
2000000.0,t2_849,798677.0,USD,missing,18-JUL-12 01.49.55.000000000 AM,missing,USD,Branch of USA Electric Corp.,Send - Cash Payout Services - Outgoing
2000000.0,t2_365,768464.0,USD,missing,18-JUL-12 02.48.07.000000000 PM,missing,USD,Branch of Bank Of US,Send - Cash Payout Services - Outgoing
2000000.0,t2_529,703831.0,USD,missing,30-JUN-12 12.34.31.000000000 AM,missing,JPY,Branch of Bank of NEW YORK,Receive - Money Transfer - Outgoing
2000000.0,UDM_Branch_t2_10_ARM,-6534.0,USD,missing,26-DEC-12 06.24.55.000000000 AM,missing,CHF,Branch of Bank of NEW YORK,Send - Money Transfer - Incoming
2000000.0,UDM_Branch_t2_10_ARM,6534.0,USD,missing,26-DEC-12 06.24.55.000000000 AM,missing,CHF,Branch of Bank of NEW YORK,Send - Money Transfer - Incoming
2000000.0,UDM_Branch_t2_20_ANT,11427.0,USD,missing,25-DEC-12 02.33.15.000000000 PM,missing,CHF,Branch of Bank Of US,Send - Money Transfer - Incoming
2000000.0,t2_223,687300.0,USD,missing,09-JUL-12 04.02.49.000000000 PM,missing,USD,Branch of Bank Of US,Send - Money Transfer - Outgoing
2000000.0,t2_223,687300.0,USD,missing,09-JUL-12 04.02.49.000000000 PM,missing,USD,Branch of Bank Of US,Send - Bill Payment - Outgoing
2000000.0,t2_217,325804.0,USD,missing,23-JUL-12 06.29.40.000000000 PM,missing,MXN,Branch of Bank of Martin Luther King,Receive - Money Transfer - Outgoing
2000000.0,t2_611,528543.0,USD,USD,26-JUL-12 05.12.08.000000000 AM,missing,USD,Branch of Bank Of US,Send - Online - Outgoing
2000000.0,t2_611,528543.0,USD,USD,26-JUL-12 05.12.08.000000000 AM,missing,USD,Branch of Bank Of US,Send - Prepaid Cards - Outgoing
2000000.0,t2_527,129127.0,USD,USD,06-AUG-12 05.43.12.000000000 AM,missing,USD,Branch of Bank of Martin Luther King,Send - Prepaid Cards - Outgoing
2000000.0,t2_527,129127.0,USD,USD,06-AUG-12 05.43.12.000000000 AM,missing,USD,Branch of Bank of Martin Luther King,Send - Online - Outgoing
2000000.0,t2_446,249186.0,USD,MXN,11-AUG-12 10.45.47.000000000 AM,missing,MXN,Branch of Bank of NEW YORK,Receive - Money Transfer - Outgoing
2000000.0,t2_335,241254.0,USD,JPY,24-AUG-12 08.58.44.000000000 PM,missing,JPY,Branch of Bank Of US,Receive - Express Payment - Outgoing
2000000.0,t2_335,241254.0,USD,JPY,24-AUG-12 08.58.44.000000000 PM,missing,JPY,Branch of Bank Of US,Receive - Money Transfer - Outgoing
2000000.0,t2_457,227240.0,USD,EUR,29-AUG-12 04.46.05.000000000 PM,missing,EUR,Branch of Bank of alabama,Receive - Prepaid Cards - Outgoing
2000000.0,t2_362,293733.0,USD,USD,17-SEP-12 03.07.10.000000000 PM,missing,USD,Branch of Bank Of England,Send - Money Order - Outgoing
2000000.0,t2_362,293733.0,USD,USD,17-SEP-12 03.07.10.000000000 PM,missing,USD,Branch of Bank Of England,Send - Online - Outgoing
2000000.0,t2_447,528499.0,USD,USD,20-SEP-12 09.23.37.000000000 AM,missing,USD,Branch of USA Electric Corp.,Send - Express Payment - Outgoing
2000000.0,t2_947,193237.0,USD,USD,21-SEP-12 06.16.38.000000000 PM,missing,USD,Branch of Bank of France,Send - Cash Payout Services - Outgoing
2000000.0,t2_947,193237.0,USD,USD,21-SEP-12 06.16.38.000000000 PM,missing,USD,Branch of Bank of France,Send - Money Order - Outgoing
2000000.0,UDM_Branch_t2_20_ANT,566871.0,USD,MXN,24-SEP-12 08.28.58.000000000 AM,missing,MXN,Branch of Bank of Martin Luther King,Receive - Money Transfer - Outgoing
2000000.0,t2_527,447355.0,USD,EUR,30-SEP-12 10.20.50.000000000 AM,missing,EUR,Branch of Bank Of England,Receive - Express Payment - Outgoing
2000000.0,t2_527,261617.0,USD,JPY,01-OCT-12 05.01.00.000000000 PM,missing,JPY,Branch of Bank Of England,Receive - Money Transfer - Outgoing
2000000.0,t2_527,261617.0,USD,JPY,01-OCT-12 05.01.00.000000000 PM,missing,JPY,Branch of Bank Of England,Receive - Online - Outgoing
2000000.0,t2_339,80374.0,USD,MXN,13-OCT-12 10.29.37.000000000 PM,missing,MXN,Branch of Bank of alabama,Receive - Money Transfer - Outgoing
2000000.0,t2_664,699853.0,USD,EUR,22-OCT-12 11.51.25.000000000 AM,missing,EUR,Branch of Bank of alabama,Receive - Prepaid Cards - Outgoing
2000000.0,UDM_Branch_t2_12_ARM,7873.0,USD,NIS,25-DEC-12 02.33.15.000000000 PM,missing,CAD,Branch of BANK OF CHARLOTTE,Send - Money Transfer - Incoming
2000000.0,UDM_Branch_t2_10_ARG,6101.0,USD,NIS,26-DEC-12 06.24.55.000000000 AM,missing,EUR,Branch of BANK OF CHARLOTTE,Receive - Money Transfer - Outgoing
2000000.0,UDM_Branch_t2_10_ARG,-6101.0,USD,NIS,26-DEC-12 06.24.55.000000000 AM,missing,EUR,Branch of BANK OF CHARLOTTE,Receive - Money Transfer - Outgoing
2000000.0,t2_187,729371.0,USD,EUR,27-DEC-12 12.33.41.000000000 PM,missing,EUR,Branch of Bank Of England,Receive - Bill Payment - Outgoing
2000000.0,t2_611,771175.0,USD,JPY,27-DEC-12 12.33.41.000000000 PM,missing,JPY,Branch of Bank of NEW YORK,Receive - Money Transfer - Outgoing
2000000.0,UDM_Branch_t2_20_BOT,102454.0,USD,USD,27-DEC-12 12.33.41.000000000 PM,missing,USD,Branch of Bank of Martin Luther King,Send - Utility Bill Payment - Outgoing
2000000.0,UDM_Branch_t2_10_ARG,10886.0,USD,MXN,27-DEC-12 12.33.41.000000000 PM,missing,MXN,Branch of BANK OF CHARLOTTE,Receive - Money Transfer - Outgoing
2000000.0,UDM_Branch_t2_20_BOT,102454.0,USD,USD,27-DEC-12 12.33.41.000000000 PM,missing,USD,Branch of Bank of Martin Luther King,Send - Express Payment - Outgoing
2000000.0,t2_365,825987.0,USD,EUR,28-JUN-12 02.34.17.000000000 PM,missing,EUR,Branch of USA Electric Corp.,Receive - Bill Payment - Outgoing
2000000.0,t2_221,649887.0,USD,JPY,30-JUN-12 10.19.06.000000000 PM,missing,JPY,Branch of Bank of NEW YORK,Receive - Money Transfer - Outgoing
2000000.0,t2_221,649887.0,USD,JPY,30-JUN-12 10.19.06.000000000 PM,missing,JPY,Branch of Bank of NEW YORK,Receive - Online - Outgoing
2000000.0,t2_435,982986.0,USD,EUR,20-JUL-12 04.04.02.000000000 AM,missing,EUR,Branch of Bank of France,Receive - Online - Outgoing
2000000.0,t2_167,287451.0,USD,USD,26-JUL-12 10.48.19.000000000 PM,missing,USD,Branch of Bank Of England,Send - Prepaid Cards - Outgoing
2000000.0,t2_167,287451.0,USD,USD,26-JUL-12 10.48.19.000000000 PM,missing,USD,Branch of Bank Of England,Send - Money Transfer - Outgoing
2000000.0,t2_339,216167.0,USD,JPY,30-JUL-12 01.14.05.000000000 PM,missing,JPY,Branch of Bank Of England,Receive - Money Transfer - Outgoing
2000000.0,t2_339,216167.0,USD,JPY,30-JUL-12 01.14.05.000000000 PM,missing,JPY,Branch of Bank Of England,Receive - Money Transfer - Outgoing
2000000.0,t2_947,474744.0,USD,JPY,06-AUG-12 02.02.54.000000000 AM,missing,JPY,Branch of Bank of NEW YORK,Receive - Money Transfer - Outgoing
2000000.0,t2_947,474744.0,USD,JPY,06-AUG-12 02.02.54.000000000 AM,missing,JPY,Branch of Bank of NEW YORK,Receive - Cash Payout Services - Outgoing
2000000.0,t2_217,931505.0,USD,JPY,25-AUG-12 08.36.10.000000000 AM,missing,JPY,Branch of Bank of alabama,Receive - Money Transfer - Outgoing
2000000.0,UDM_Branch_t2_111_BOT,119441.0,USD,JPY,06-SEP-12 08.16.37.000000000 AM,missing,JPY,Branch of Bank of France,Receive - Money Transfer - Incoming
2000000.0,t2_362,934580.0,USD,EUR,16-SEP-12 07.57.13.000000000 PM,missing,EUR,Branch of Bank of France,Receive - Express Payment - Outgoing
2000000.0,t2_335,205853.0,USD,EUR,04-OCT-12 06.00.46.000000000 AM,missing,EUR,Branch of Bank Of England,Receive - Bill Payment - Outgoing
2000000.0,t2_457,278141.0,USD,MXN,23-OCT-12 01.07.17.000000000 PM,missing,MXN,Branch of Bank Of England,Receive - Money Transfer - Outgoing
2000000.0,t2_124,626603.0,USD,JPY,12-NOV-12 12.02.27.000000000 AM,missing,JPY,Branch of Bank of NEW YORK,Receive - Money Transfer - Outgoing
